qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1557,161,15,17,6,11,1:27.164,\N,\N
1558,161,21,22,11,12,1:27.253,\N,\N
1559,161,64,15,16,13,1:27.301,\N,\N
1560,161,65,19,8,14,1:27.461,\N,\N
1561,161,55,20,14,15,1:27.559,\N,\N
1562,161,41,16,23,16,1:27.772,\N,\N
1563,161,2,20,15,17,1:27.806,\N,\N
1564,161,63,15,17,18,1:28.110,\N,\N
1565,161,37,21,18,19,1:28.135,\N,\N
1566,161,25,22,12,20,1:28.205,\N,\N
1567,161,48,18,20,21,1:28.253,\N,\N
1568,161,60,18,21,22,1:29.174,\N,\N
1569,173,30,6,3,1,1:35.825,\N,\N
1570,173,57,1,1,2,1:35.834,\N,\N
1571,173,14,1,2,3,1:36.236,\N,\N
1572,173,22,6,4,4,1:36.330,\N,\N
1573,173,18,3,10,5,1:36.628,\N,\N
1574,173,23,3,9,6,1:36.788,\N,\N
1575,173,56,19,7,7,1:36.899,\N,\N
1576,173,49,17,5,8,1:37.243,\N,\N
1577,173,35,16,22,9,1:37.267,\N,\N
1578,173,65,19,8,10,1:37.329,\N,\N
1579,173,25,22,12,11,1:37.348,\N,\N
1580,173,21,22,11,12,1:37.479,\N,\N
1581,173,37,21,18,13,1:37.652,\N,\N
1582,173,50,21,19,14,1:37.674,\N,\N
1583,173,15,17,6,15,1:37.679,\N,\N
1584,173,2,20,15,16,1:38.141,\N,\N
1585,173,55,20,14,17,1:38.209,\N,\N
1586,173,41,16,23,18,1:38.269,\N,\N
1587,173,63,15,17,19,1:38.490,\N,\N
1588,173,64,15,16,20,1:38.576,\N,\N
1589,173,48,18,20,21,1:39.972,\N,\N
1590,173,60,18,21,22,1:40.462,\N,\N
1591,175,57,1,1,1,1:30.462,\N,\N
1592,175,14,1,2,2,1:30.946,\N,\N
1593,175,30,6,3,3,1:31.781,\N,\N
1594,175,22,24,16,4,1:32.148,\N,\N
1595,175,49,17,8,5,1:32.276,\N,\N
1596,175,56,6,4,6,1:32.289,\N,\N
1597,175,21,22,9,7,1:32.540,\N,\N
1598,175,23,3,6,8,1:32.691,\N,\N
1599,175,71,17,7,9,1:32.695,\N,\N
1600,175,25,22,10,10,1:32.789,\N,\N
1601,175,35,16,22,11,1:32.888,\N,\N
1602,175,15,20,19,12,1:32.971,\N,\N
1603,175,65,24,17,13,1:32.991,\N,\N
1604,175,64,15,12,14,1:33.374,\N,\N
1605,175,70,3,5,15,1:33.549,\N,\N
1606,175,55,15,11,16,1:33.910,\N,\N
1607,175,68,21,15,17,1:34.182,\N,\N
1608,175,37,21,14,18,1:34.244,\N,\N
1609,175,41,16,23,19,1:34.412,\N,\N
1610,175,44,20,18,20,1:35.068,\N,\N
1611,175,69,18,20,21,1:35.316,\N,\N
1612,175,48,18,21,22,1:37.013,\N,\N
1613,176,57,1,1,1,1:16.568,\N,\N
1614,176,14,1,2,2,1:16.715,\N,\N
1615,176,22,24,16,3,1:17.305,\N,\N
1616,176,30,6,3,4,1:17.578,\N,\N
1617,176,21,22,9,5,1:17.810,\N,\N
1618,176,56,6,4,6,1:17.843,\N,\N
1619,176,71,17,7,7,1:17.884,\N,\N
1620,176,49,17,8,8,1:17.902,\N,\N
1621,176,25,22,10,9,1:18.334,\N,\N
1622,176,65,24,17,10,1:18.374,\N,\N
1623,176,23,3,6,11,1:18.506,\N,\N
1624,176,44,20,18,12,1:18.636,\N,\N
1625,176,15,20,19,13,1:18.684,\N,\N
1626,176,55,15,11,14,1:18.716,\N,\N
1627,176,64,15,12,15,1:19.194,\N,\N
1628,176,70,3,5,16,1:19.452,\N,\N
1629,176,72,18,20,17,1:20.016,\N,\N
1630,176,37,21,14,18,1:20.075,\N,\N
1631,176,68,21,15,19,1:20.096,\N,\N
1632,176,48,18,21,20,1:20.710,\N,\N
1633,176,35,16,22,21,\N,\N,\N
1634,177,57,1,1,1,1:26.362,\N,\N
1635,177,14,1,2,2,1:26.384,\N,\N
1636,177,30,6,3,3,1:26.538,\N,\N
1637,177,56,6,4,4,1:26.993,\N,\N
1638,177,35,16,22,5,1:27.313,\N,\N
1639,177,22,24,16,6,1:27.409,\N,\N
1640,177,49,17,8,7,1:27.613,\N,\N
1641,177,71,17,7,8,1:27.708,\N,\N
1642,177,23,3,6,9,1:27.770,\N,\N
1643,177,70,3,5,10,1:28.142,\N,\N
1644,177,44,20,18,11,1:28.205,\N,\N
1645,177,65,24,17,12,1:28.246,\N,\N
1646,177,55,15,11,13,1:28.253,\N,\N
1647,177,15,20,19,14,1:28.403,\N,\N
1648,177,64,15,12,15,1:28.599,\N,\N
1649,177,21,22,9,16,1:28.750,\N,\N
1650,177,25,22,10,17,1:28.765,\N,\N
1651,177,37,21,14,18,1:29.293,\N,\N
1652,177,63,16,23,19,1:29.451,\N,\N
1653,177,68,21,15,20,1:29.656,\N,\N
1654,177,48,18,21,21,1:30.035,\N,\N
1655,177,69,18,22,22,1:30.945,\N,\N
1656,191,57,1,8,1,1:30.010,\N,\N
1657,191,14,1,7,2,1:30.053,\N,\N
1658,191,30,6,3,3,1:30.767,\N,\N
1659,191,35,3,1,4,1:30.919,\N,\N
1660,191,65,15,15,5,1:31.384,\N,\N
1661,191,49,3,2,6,1:31.397,\N,\N
1662,191,21,22,5,7,1:31.733,\N,\N
1663,191,56,6,4,8,1:31.767,\N,\N
1664,191,23,17,10,9,1:32.392,\N,\N
1665,191,71,17,9,10,1:32.399,\N,\N
1666,191,25,22,6,11,1:32.726,\N,\N
1667,191,55,15,14,12,1:33.240,\N,\N
1668,191,68,25,20,13,1:33.291,\N,\N
1669,191,22,24,18,14,1:33.383,\N,\N
1670,191,15,20,12,15,1:33.739,\N,\N
1671,191,63,21,17,16,1:33.927,\N,\N
1672,191,74,18,23,17,1:34.646,\N,\N
1673,191,76,24,19,18,1:34.906,\N,\N
1674,191,73,25,20,19,1:35.119,\N,\N
1675,191,64,21,16,20,1:35.140,\N,\N
1676,191,44,20,14,21,1:35.215,\N,\N
1677,191,75,18,22,22,1:35.301,\N,\N
1678,192,57,1,8,1,1:17.092,\N,\N
1679,192,14,1,7,2,1:17.757,\N,\N
1680,192,49,3,2,3,1:18.109,\N,\N
1681,192,30,6,3,4,1:18.250,\N,\N
1682,192,25,22,6,5,1:18.261,\N,\N
1683,192,56,6,4,6,1:18.449,\N,\N
1684,192,21,22,5,7,1:18.652,\N,\N
1685,192,23,17,10,8,1:18.735,\N,\N
1686,192,44,20,14,9,1:18.753,\N,\N
1687,192,35,3,1,10,1:18.761,\N,\N
1688,192,71,17,9,11,1:18.988,\N,\N
1689,192,15,20,12,12,1:19.069,\N,\N
1690,192,22,24,18,13,1:19.344,\N,\N
1691,192,65,15,15,14,1:19.375,\N,\N
1692,192,55,15,14,15,1:19.449,\N,\N
1693,192,76,24,19,16,1:19.644,\N,\N
1694,192,68,25,21,17,1:20.203,\N,\N
1695,192,75,18,22,18,1:20.390,\N,\N
1696,192,74,18,23,19,1:20.459,\N,\N
1697,192,63,21,17,20,1:20.481,\N,\N
1698,192,73,25,20,21,1:20.748,\N,\N
1699,192,64,21,16,22,1:20.847,\N,\N
1700,193,14,1,7,1,1:25.852,\N,\N
1701,193,30,6,3,2,1:26.251,\N,\N
1702,193,57,1,8,3,1:26.632,\N,\N
1703,193,56,6,4,4,1:26.780,\N,\N
1704,193,23,17,10,5,1:26.827,\N,\N
1705,193,49,3,2,6,1:26.876,\N,\N
1706,193,35,3,1,7,1:26.941,\N,\N
1707,193,25,22,6,8,1:27.198,\N,\N
1708,193,71,17,9,9,1:27.483,\N,\N
1709,193,21,22,5,10,1:27.836,\N,\N
1710,193,55,15,14,11,1:27.839,\N,\N
1711,193,65,15,15,12,1:28.016,\N,\N
1712,193,68,25,18,13,1:28.811,\N,\N
1713,193,22,24,18,14,1:29.249,\N,\N
1714,193,44,20,11,15,1:29.320,\N,\N
1715,193,15,20,12,16,1:29.352,\N,\N
1716,193,63,21,17,17,1:29.617,\N,\N
1717,193,64,21,16,18,1:29.617,\N,\N
1718,193,75,18,22,19,1:30.054,\N,\N
1719,193,74,18,23,20,1:30.158,\N,\N
1720,193,73,25,20,21,1:30.437,\N,\N
1721,193,76,24,19,22,1:31.178,\N,\N
1722,199,57,1,8,1,1:23.271,\N,\N
1723,199,30,6,3,2,1:23.720,\N,\N
1724,199,35,3,1,3,1:24.102,\N,\N
1725,199,14,1,7,4,1:24.310,\N,\N
1726,199,56,6,4,5,1:24.436,\N,\N
1727,199,49,3,2,6,1:24.442,\N,\N
1728,199,71,17,9,7,1:24.542,\N,\N
1729,199,55,15,14,8,1:25.081,\N,\N
1730,199,65,15,15,9,1:25.084,\N,\N
1731,199,21,22,5,10,1:25.654,\N,\N
1732,199,25,22,6,11,1:25.760,\N,\N
1733,199,64,21,16,12,1:26.376,\N,\N
1734,199,63,21,17,13,1:26.487,\N,\N
1735,199,15,20,12,14,1:26.808,\N,\N
1736,199,50,24,19,15,1:26.948,\N,\N
1737,199,22,24,18,16,1:26.990,\N,\N
1738,199,68,25,21,17,1:27.061,\N,\N
1739,199,74,18,23,18,1:28.051,\N,\N
1740,199,75,18,22,19,1:28.123,\N,\N
1741,199,73,25,20,20,1:28.608,\N,\N
1742,199,23,17,9,21,\N,\N,\N
1743,199,44,20,11,22,\N,\N,\N
1744,200,21,22,5,1,1:29.598,\N,\N
1745,200,55,15,14,2,1:30.317,\N,\N
1746,200,57,1,8,3,1:30.517,\N,\N
1747,200,30,6,3,4,1:30.551,\N,\N
1748,200,22,24,18,5,1:31.005,\N,\N
1749,200,63,21,17,6,1:31.028,\N,\N
1750,200,49,3,2,7,1:31.515,\N,\N
1751,200,56,6,4,8,1:31.651,\N,\N
1752,200,23,17,10,9,1:31.917,\N,\N
1753,200,44,20,11,10,1:32.081,\N,\N
1754,200,35,3,1,11,1:32.083,\N,\N
1755,200,50,24,19,12,1:32.099,\N,\N
1756,200,64,21,16,13,1:32.206,\N,\N
1757,200,14,1,7,14,1:32.399,\N,\N
1758,200,71,17,9,15,1:32.718,\N,\N
1759,200,15,20,12,16,1:32.906,\N,\N
1760,200,25,22,6,17,1:33.185,\N,\N
1761,200,65,15,15,18,1:33.205,\N,\N
1762,200,74,18,23,19,1:33.399,\N,\N
1763,200,68,25,21,20,1:34.090,\N,\N
1764,200,75,18,22,21,1:34.536,\N,\N
1765,200,73,25,20,22,1:34.910,\N,\N
1766,201,57,1,8,1,1:41.838,\N,\N
1767,201,14,1,7,2,1:42.347,\N,\N
1768,201,35,3,1,3,1:42.365,\N,\N
1769,201,23,17,10,4,1:42.994,\N,\N
1770,201,71,17,9,5,1:43.183,\N,\N
1771,201,56,6,4,6,1:43.270,\N,\N
1772,201,25,22,6,7,1:43.341,\N,\N
1773,201,21,22,5,8,1:43.369,\N,\N
1774,201,30,6,3,9,1:43.459,\N,\N
1775,201,49,3,2,10,1:43.467,\N,\N
1776,201,55,15,14,11,1:43.663,\N,\N
1777,201,65,15,15,12,1:44.599,\N,\N
1778,201,22,24,16,13,1:44.776,\N,\N
1779,201,15,20,12,14,1:44.844,\N,\N
1780,201,68,25,21,15,1:44.961,\N,\N
1781,201,44,20,11,16,1:45.197,\N,\N
1782,201,63,21,17,17,1:45.276,\N,\N
1783,201,64,21,16,18,1:45.588,\N,\N
1784,201,50,24,19,19,1:45.623,\N,\N
1785,201,75,18,22,20,1:46.713,\N,\N
1786,201,74,18,23,21,1:47.265,\N,\N
1787,203,57,1,8,1,1:48.682,\N,\N
1788,203,14,1,7,2,1:48.845,\N,\N
1789,203,71,17,9,3,1:49.728,\N,\N
1790,203,30,6,3,4,1:50.027,\N,\N
1791,203,56,6,4,5,1:50.189,\N,\N
1792,203,35,3,1,6,1:50.204,\N,\N
1793,203,21,22,5,7,1:50.462,\N,\N
1794,203,23,17,10,8,1:50.501,\N,\N
1795,203,49,3,2,9,1:50.686,\N,\N
1796,203,55,15,14,10,1:51.189,\N,\N
1797,203,25,22,6,11,1:51.648,\N,\N
1798,203,65,15,15,12,1:51.851,\N,\N
1799,203,15,20,12,13,1:52.572,\N,\N
1800,203,22,24,18,14,1:52.670,\N,\N
1801,203,44,20,11,15,1:52.784,\N,\N
1802,203,64,21,16,16,1:53.037,\N,\N
1803,203,50,24,19,17,1:53.149,\N,\N
1804,203,63,21,17,18,1:53.207,\N,\N
1805,203,68,25,21,19,1:53.237,\N,\N
1806,203,73,25,20,20,1:54.850,\N,\N
1807,203,75,18,22,21,1:55.084,\N,\N
1808,203,74,18,23,22,1:55.520,\N,\N
1809,207,35,3,3,1,1:29.369,\N,\N
1810,207,49,3,4,2,1:31.123,\N,\N
1811,207,30,6,5,3,1:31.472,\N,\N
1812,207,14,1,10,4,1:31.531,\N,\N
1813,207,56,6,6,5,1:31.881,\N,\N
1814,207,57,1,9,6,1:31.971,\N,\N
1815,207,65,15,16,7,1:32.287,\N,\N
1816,207,55,22,7,8,1:32.593,\N,\N
1817,207,44,20,14,9,1:32.842,\N,\N
1818,207,77,22,8,10,1:32.870,\N,\N
1819,207,22,24,22,11,1:33.075,\N,\N
1820,207,23,17,11,12,1:33.130,\N,\N
1821,207,78,15,17,13,1:33.327,\N,\N
1822,207,21,17,12,14,1:33.552,\N,\N
1823,207,79,18,20,15,1:33.798,\N,\N
1824,207,75,20,15,16,1:33.989,\N,\N
1825,207,15,18,21,17,1:34.120,\N,\N
1826,207,63,25,19,18,1:34.229,\N,\N
1827,207,76,24,23,19,1:34.623,\N,\N
1828,207,71,21,1,20,1:34.806,\N,\N
1829,207,50,25,18,21,1:34.943,\N,\N
1830,207,64,21,2,22,1:35.972,\N,\N
1831,208,35,3,3,1,1:16.004,\N,\N
1832,208,30,6,5,2,1:16.594,\N,\N
1833,208,77,22,8,3,1:16.644,\N,\N
1834,208,57,1,9,4,1:16.692,\N,\N
1835,208,44,20,14,5,1:16.756,\N,\N
1836,208,55,22,7,6,1:16.757,\N,\N
1837,208,21,17,12,7,1:16.912,\N,\N
1838,208,49,3,4,8,1:16.971,\N,\N
1839,208,71,21,1,9,1:17.090,\N,\N
1840,208,23,17,11,10,1:17.175,\N,\N
1841,208,22,24,22,11,1:17.259,\N,\N
1842,208,14,1,10,12,1:17.262,\N,\N
1843,208,65,15,16,13,1:17.409,\N,\N
1844,208,56,6,6,14,1:17.527,\N,\N
1845,208,75,20,15,15,1:17.999,\N,\N
1846,208,64,21,2,16,1:18.095,\N,\N
1847,208,15,18,21,17,1:18.336,\N,\N
1848,208,79,18,20,18,1:18.557,\N,\N
1849,208,78,15,17,19,1:18.644,\N,\N
1850,208,76,24,23,20,1:18.773,\N,\N
1851,208,50,25,18,21,1:18.885,\N,\N
1852,208,63,25,19,22,1:19.274,\N,\N
1853,209,35,3,3,1,1:24.473,\N,\N
1854,209,49,3,4,2,1:25.271,\N,\N
1855,209,44,20,14,3,1:25.491,\N,\N
1856,209,30,6,5,4,1:25.773,\N,\N
1857,209,22,24,22,5,1:25.942,\N,\N
1858,209,23,17,11,6,1:26.218,\N,\N
1859,209,56,6,6,7,1:26.327,\N,\N
1860,209,65,15,16,8,1:26.564,\N,\N
1861,209,21,17,12,9,1:26.619,\N,\N
1862,209,14,1,10,10,1:26.799,\N,\N
1863,209,55,22,7,11,1:27.076,\N,\N
1864,209,77,22,8,12,1:27.259,\N,\N
1865,209,71,21,1,13,1:27.281,\N,\N
1866,209,78,15,17,14,1:27.690,\N,\N
1867,209,76,24,23,15,1:28.035,\N,\N
1868,209,50,25,18,16,1:28.094,\N,\N
1869,209,57,1,9,17,1:28.135,\N,\N
1870,209,15,18,21,18,1:28.160,\N,\N
1871,209,63,25,19,19,1:28.224,\N,\N
1872,209,75,20,15,20,1:28.366,\N,\N
1873,209,79,18,20,21,1:28.413,\N,\N
1874,209,64,21,2,22,1:28.696,\N,\N
1875,210,35,3,3,1,1:23.303,\N,\N
1876,210,49,3,4,2,1:23.646,\N,\N
1877,210,30,6,5,3,1:23.955,\N,\N
1878,210,44,20,14,4,1:24.075,\N,\N
1879,210,23,17,11,5,1:24.081,\N,\N
1880,210,21,17,12,6,1:24.596,\N,\N
1881,210,65,15,16,7,1:24.723,\N,\N
1882,210,57,1,9,8,1:24.812,\N,\N
1883,210,56,6,6,9,1:24.862,\N,\N
1884,210,14,1,10,10,1:25.077,\N,\N
1885,210,77,22,8,11,1:25.371,\N,\N
1886,210,78,15,17,12,1:25.554,\N,\N
1887,210,22,24,22,13,1:25.579,\N,\N
1888,210,55,22,7,14,1:25.729,\N,\N
1889,210,71,21,1,15,1:25.743,\N,\N
1890,210,76,24,23,16,1:26.192,\N,\N
1891,210,64,21,2,17,1:26.253,\N,\N
1892,210,75,20,15,18,1:26.712,\N,\N
1893,210,63,25,19,19,1:26.852,\N,\N
1894,210,15,18,21,20,1:26.960,\N,\N
1895,210,50,25,18,21,1:27.428,\N,\N
1896,210,79,18,20,22,1:28.727,\N,\N
1897,211,49,3,4,1,1:18.216,\N,\N
1898,211,30,6,5,2,1:18.235,\N,\N
1899,211,35,3,3,3,1:18.583,\N,\N
1900,211,21,17,12,4,1:18.665,\N,\N
1901,211,14,1,10,5,1:18.779,\N,\N
1902,211,23,17,11,6,1:18.943,\N,\N
1903,211,65,15,16,7,1:19.105,\N,\N
1904,211,57,1,9,8,1:19.119,\N,\N
1905,211,55,22,7,9,1:19.263,\N,\N
1906,211,22,24,22,10,1:19.295,\N,\N
1907,211,78,15,17,11,1:19.468,\N,\N
1908,211,44,20,14,12,1:19.626,\N,\N
1909,211,71,21,1,13,1:19.674,\N,\N
1910,211,63,25,18,14,1:19.694,\N,\N
1911,211,56,6,6,15,1:19.723,\N,\N
1912,211,64,21,2,16,1:19.860,\N,\N
1913,211,77,22,8,17,1:20.199,\N,\N
1914,211,15,18,21,18,1:20.349,\N,\N
1915,211,76,24,23,19,1:20.516,\N,\N
1916,211,79,18,20,20,1:20.606,\N,\N
1917,211,75,20,15,21,1:20.961,\N,\N
1918,211,50,25,19,22,1:21.290,\N,\N
1919,212,35,3,3,1,1:16.525,\N,\N
1920,212,49,3,4,2,1:16.791,\N,\N
1921,212,14,1,10,3,1:17.521,\N,\N
1922,212,55,22,7,4,1:17.717,\N,\N
1923,212,57,1,10,5,1:17.737,\N,\N
1924,212,77,22,8,6,1:18.041,\N,\N
1925,212,30,6,5,7,1:18.313,\N,\N
1926,212,21,17,12,8,1:18.385,\N,\N
1927,212,23,17,11,9,1:18.423,\N,\N
1928,212,65,15,16,10,1:18.494,\N,\N
1929,212,56,6,6,11,1:18.873,\N,\N
1930,212,44,20,14,12,1:19.157,\N,\N
1931,212,81,15,17,13,1:19.323,\N,\N
1932,212,63,25,18,14,1:20.079,\N,\N
1933,212,71,21,1,15,1:20.089,\N,\N
1934,212,75,20,15,16,1:20.103,\N,\N
1935,212,22,24,22,17,1:20.255,\N,\N
1936,212,15,18,21,18,1:20.452,\N,\N
1937,212,50,25,19,19,1:20.582,\N,\N
1938,212,79,18,20,20,1:20.672,\N,\N
1939,212,64,21,2,21,1:21.029,\N,\N
1940,212,76,24,23,22,1:21.060,\N,\N
1941,213,30,6,5,1,1:18.095,\N,\N
1942,213,35,3,3,2,1:18.108,\N,\N
1943,213,22,24,22,3,1:18.388,\N,\N
1944,213,49,3,4,4,1:18.464,\N,\N
1945,213,14,1,10,5,1:18.466,\N,\N
1946,213,21,17,12,6,1:18.750,\N,\N
1947,213,23,17,11,7,1:18.869,\N,\N
1948,213,55,22,7,8,1:18.899,\N,\N
1949,213,57,1,9,9,1:18.916,\N,\N
1950,213,44,20,14,10,1:19.034,\N,\N
1951,213,25,22,8,11,1:19.286,\N,\N
1952,213,56,6,6,12,1:19.503,\N,\N
1953,213,65,15,16,13,1:19.622,\N,\N
1954,213,50,25,19,14,1:20.102,\N,\N
1955,213,71,21,1,15,1:20.129,\N,\N
1956,213,64,21,2,16,1:20.175,\N,\N
1957,213,63,25,18,17,1:20.336,\N,\N
1958,213,81,15,17,18,1:20.357,\N,\N
1959,213,75,20,15,19,1:20.370,\N,\N
1960,213,15,18,21,20,1:20.370,\N,\N
1961,213,76,24,23,21,1:20.491,\N,\N
1962,213,79,18,20,22,1:21.034,\N,\N
1963,214,30,6,5,1,1:14.548,\N,\N
1964,214,49,3,4,2,1:14.749,\N,\N
1965,214,23,17,11,3,1:14.755,\N,\N
1966,214,35,3,3,4,1:14.800,\N,\N
1967,214,56,6,6,5,1:14.860,\N,\N
1968,214,15,20,14,6,1:14.957,\N,\N
1969,214,25,22,8,7,1:14.986,\N,\N
1970,214,55,22,7,8,1:15.228,\N,\N
1971,214,14,1,10,9,1:15.270,\N,\N
1972,214,57,1,9,10,1:15.339,\N,\N
1973,214,21,17,12,11,1:15.453,\N,\N
1974,214,22,24,22,12,1:15.876,\N,\N
1975,214,75,20,15,13,1:15.876,\N,\N
1976,214,65,15,16,14,1:16.018,\N,\N
1977,214,76,24,23,15,1:16.149,\N,\N
1978,214,64,21,2,16,1:16.536,\N,\N
1979,214,71,21,1,17,1:16.729,\N,\N
1980,214,50,25,19,18,1:16.941,\N,\N
1981,214,63,25,18,19,1:17.256,\N,\N
1982,214,82,15,17,20,1:17.538,\N,\N
1983,214,79,18,20,21,1:17.563,\N,\N
1984,214,58,18,21,22,1:18.280,\N,\N
1985,215,35,3,3,1,1:21.598,\N,\N
1986,215,49,3,4,2,1:21.732,\N,\N
1987,215,57,1,9,3,1:21.797,\N,\N
1988,215,30,6,5,4,1:21.977,\N,\N
1989,215,23,17,11,5,1:22.277,\N,\N
1990,215,14,1,10,6,1:22.279,\N,\N
1991,215,56,6,6,7,1:22.342,\N,\N
1992,215,25,22,8,8,1:22.344,\N,\N
1993,215,65,15,16,9,1:22.368,\N,\N
1994,215,21,17,12,10,1:22.371,\N,\N
1995,215,55,22,17,11,1:22.392,\N,\N
1996,215,71,21,1,12,1:23.271,\N,\N
1997,215,15,20,14,13,1:23.366,\N,\N
1998,215,75,20,15,14,1:23.887,\N,\N
1999,215,76,24,23,15,1:24.067,\N,\N
2000,215,64,21,2,16,1:24.239,\N,\N
2001,215,63,25,19,17,1:24.478,\N,\N
2002,215,79,18,20,18,1:24.553,\N,\N
2003,215,50,25,18,19,1:25.010,\N,\N
2004,215,58,18,21,20,1:25.154,\N,\N
2005,215,22,24,22,21,1:25.525,\N,\N
2006,215,82,15,17,22,\N,\N,\N
2007,216,77,22,8,1,1:41.873,\N,\N
2008,216,21,17,12,2,1:41.896,\N,\N
2009,216,57,1,9,3,1:42.034,\N,\N
2010,216,30,6,5,4,1:42.181,\N,\N
2011,216,49,3,4,5,1:42.421,\N,\N
2012,216,55,22,7,6,1:42.493,\N,\N
2013,216,23,17,11,7,1:42.498,\N,\N
2014,216,14,1,10,8,1:42.687,\N,\N
2015,216,35,3,3,9,1:42.967,\N,\N
2016,216,56,6,6,10,1:43.209,\N,\N
2017,216,15,20,14,11,1:43.226,\N,\N
2018,216,22,24,22,12,1:43.272,\N,\N
2019,216,71,21,1,13,1:43.361,\N,\N
2020,216,65,15,16,14,1:43.660,\N,\N
2021,216,76,24,23,15,1:43.927,\N,\N
2022,216,64,21,2,16,1:44.069,\N,\N
2023,216,75,20,15,17,1:44.112,\N,\N
2024,216,82,15,17,18,1:44.552,\N,\N
2025,216,63,25,18,19,1:45.372,\N,\N
2026,216,50,25,19,20,1:45.811,\N,\N
2027,216,58,18,21,21,1:45.942,\N,\N
2028,216,79,18,20,22,1:46.499,\N,\N
2029,224,35,3,6,1,1:32.371,\N,\N
2030,224,71,3,5,2,1:32.509,\N,\N
2031,224,56,6,2,3,1:32.889,\N,\N
2032,224,30,6,1,4,1:33.125,\N,\N
2033,224,57,1,7,5,1:34.054,\N,\N
2034,224,55,22,3,6,1:34.257,\N,\N
2035,224,77,22,4,7,1:34.344,\N,\N
2036,224,22,17,11,8,1:34.474,\N,\N
2037,224,49,15,15,9,1:34.494,\N,\N
2038,224,63,25,19,10,1:34.832,\N,\N
2039,224,44,27,9,11,1:35.330,\N,\N
2040,224,50,29,17,12,1:35.338,\N,\N
2041,224,14,1,8,13,1:35.351,\N,\N
2042,224,65,15,14,14,1:35.453,\N,\N
2043,224,79,25,18,15,1:35.715,\N,\N
2044,224,21,18,21,16,1:35.898,\N,\N
2045,224,83,18,20,17,1:36.109,\N,\N
2046,224,73,29,16,18,1:36.198,\N,\N
2047,224,84,17,12,19,1:36.286,\N,\N
2048,224,64,27,10,20,1:36.298,\N,\N
2049,225,71,3,5,1,1:18.111,\N,\N
2050,225,22,17,11,2,1:19.092,\N,\N
2051,225,35,3,6,3,1:19.254,\N,\N
2052,225,30,6,1,4,1:19.474,\N,\N
2053,225,55,22,3,5,1:19.484,\N,\N
2054,225,84,17,12,6,1:19.519,\N,\N
2055,225,57,1,7,7,1:19.607,\N,\N
2056,225,77,22,4,8,1:19.762,\N,\N
2057,225,49,15,15,9,1:19.799,\N,\N
2058,225,56,6,2,10,1:19.951,\N,\N
2059,225,63,25,19,11,1:20.000,\N,\N
2060,225,65,15,14,12,1:20.144,\N,\N
2061,225,50,29,17,13,1:20.157,\N,\N
2062,225,14,1,8,14,1:20.167,\N,\N
2063,225,44,27,9,15,1:20.426,\N,\N
2064,225,79,25,18,16,1:20.427,\N,\N
2065,225,73,29,16,17,1:20.440,\N,\N
2066,225,83,18,20,18,1:21.491,\N,\N
2067,225,69,28,22,19,1:23.174,\N,\N
2068,225,85,28,23,20,1:23.454,\N,\N
2069,225,58,18,21,21,\N,\N,\N
2070,225,64,27,10,22,\N,\N,\N
2071,226,71,3,5,1,1:30.346,\N,\N
2072,226,30,6,1,2,1:30.598,\N,\N
2073,226,35,3,6,3,1:30.907,\N,\N
2074,226,55,22,3,4,1:31.038,\N,\N
2075,226,77,22,4,5,1:31.262,\N,\N
2076,226,22,17,11,6,1:31.404,\N,\N
2077,226,50,29,17,7,1:31.615,\N,\N
2078,226,57,1,7,8,1:31.801,\N,\N
2079,226,14,1,8,9,1:32.001,\N,\N
2080,226,56,6,2,10,1:32.058,\N,\N
2081,226,49,15,15,11,1:32.130,\N,\N
2082,226,44,27,9,12,1:32.177,\N,\N
2083,226,79,25,18,13,1:32.407,\N,\N
2084,226,58,18,21,14,1:32.502,\N,\N
2085,226,84,17,12,15,1:32.696,\N,\N
2086,226,63,25,19,16,1:32.903,\N,\N
2087,226,65,15,14,17,1:33.256,\N,\N
2088,226,64,27,10,18,1:33.424,\N,\N
2089,226,83,18,20,19,1:33.727,\N,\N
2090,226,73,29,16,20,1:33.752,\N,\N
2091,226,69,28,22,21,1:34.830,\N,\N
2092,226,85,28,23,22,1:35.651,\N,\N
2093,227,71,3,5,1,1:18.941,\N,\N
2094,227,35,3,6,2,1:19.721,\N,\N
2095,227,30,6,1,3,1:20.149,\N,\N
2096,227,55,22,3,4,1:20.711,\N,\N
2097,227,22,17,11,5,1:20.818,\N,\N
2098,227,14,1,8,6,1:20.888,\N,\N
2099,227,56,6,2,7,1:20.931,\N,\N
2100,227,77,22,4,8,1:21.054,\N,\N
2101,227,57,1,7,9,1:21.078,\N,\N
2102,227,49,15,15,10,1:21.113,\N,\N
2103,227,84,17,12,11,1:21.177,\N,\N
2104,227,65,15,14,12,1:21.210,\N,\N
2105,227,50,29,17,13,1:21.367,\N,\N
2106,227,63,25,19,14,1:21.458,\N,\N
2107,227,44,27,9,15,1:21.509,\N,\N
2108,227,79,25,18,16,1:21.812,\N,\N
2109,227,64,27,10,17,1:22.733,\N,\N
2110,227,21,18,21,18,1:22.921,\N,\N
2111,227,83,18,20,19,1:23.139,\N,\N
2112,227,73,29,16,20,1:23.620,\N,\N
2113,228,30,6,1,1,1:26.890,\N,\N
2114,228,71,3,5,2,1:27.105,\N,\N
2115,228,35,3,6,3,1:27.220,\N,\N
