resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
15042,608,289,58,25,22,\N,R,18,0,27,\N,\N,\N,\N,\N,\N,23
15043,608,305,63,9,9,\N,R,19,0,25,\N,\N,\N,\N,\N,\N,44
15044,608,262,58,19,13,\N,R,20,0,23,\N,\N,\N,\N,\N,\N,5
15045,608,333,34,21,17,\N,R,21,0,17,\N,\N,\N,\N,\N,\N,36
15046,608,250,63,10,16,\N,R,22,0,13,\N,\N,\N,\N,\N,\N,86
15047,609,328,25,5,6,1,1,1,9,70,1:42:13.43,6133430,\N,\N,\N,\N,1
15048,609,327,25,6,4,2,2,2,6,70,+31.84,6165270,\N,\N,\N,\N,1
15049,609,224,32,1,9,3,3,3,4,70,+2:02.79,6256220,\N,\N,\N,\N,1
15050,609,333,34,9,18,4,4,4,3,69,\N,\N,\N,\N,\N,\N,11
15051,609,182,66,21,14,5,5,5,2,69,\N,\N,\N,\N,\N,\N,11
15052,609,278,81,22,15,6,6,6,1,67,\N,\N,\N,\N,\N,\N,13
15053,609,304,1,7,2,7,7,7,0,67,\N,\N,\N,\N,\N,\N,13
15054,609,250,63,24,8,8,8,8,0,66,\N,\N,\N,\N,\N,\N,14
15055,609,289,58,12,23,9,9,9,0,65,\N,\N,\N,\N,\N,\N,15
15056,609,223,66,19,12,10,10,10,0,63,\N,\N,\N,\N,\N,\N,3
15057,609,329,37,15,20,11,11,11,0,63,\N,\N,\N,\N,\N,\N,3
15058,609,197,37,14,16,\N,R,12,0,60,\N,\N,\N,\N,\N,\N,3
15059,609,306,66,20,5,\N,N,13,0,56,\N,\N,\N,\N,\N,\N,62
15060,609,290,34,11,19,\N,R,14,0,46,\N,\N,\N,\N,\N,\N,5
15061,609,238,32,2,1,\N,R,15,0,42,\N,\N,\N,\N,\N,\N,3
15062,609,309,1,8,10,\N,R,16,0,33,\N,\N,\N,\N,\N,\N,3
15063,609,307,80,25,21,\N,R,17,0,16,\N,\N,\N,\N,\N,\N,3
15064,609,199,34,10,7,\N,R,18,0,14,\N,\N,\N,\N,\N,\N,5
15065,609,332,58,16,11,\N,R,19,0,13,\N,\N,\N,\N,\N,\N,37
15066,609,262,58,17,22,\N,R,20,0,11,\N,\N,\N,\N,\N,\N,3
15067,609,235,6,3,3,\N,R,21,0,6,\N,\N,\N,\N,\N,\N,94
15068,609,330,80,26,17,\N,R,22,0,6,\N,\N,\N,\N,\N,\N,5
15069,609,305,63,23,13,\N,R,23,0,4,\N,\N,\N,\N,\N,\N,3
15070,610,328,25,5,1,1,1,1,9,78,1:57:44.3,7064300,\N,\N,\N,\N,1
15071,610,224,32,1,5,2,2,2,6,78,+1.3,7065600,\N,\N,\N,\N,1
15072,610,238,32,2,2,3,3,3,4,77,\N,\N,\N,\N,\N,\N,11
15073,610,327,25,6,4,4,4,4,3,77,\N,\N,\N,\N,\N,\N,11
15074,610,309,1,8,15,5,5,5,2,76,\N,\N,\N,\N,\N,\N,12
15075,610,304,1,7,3,6,6,6,1,76,\N,\N,\N,\N,\N,\N,12
15076,610,333,34,9,25,7,7,7,0,75,\N,\N,\N,\N,\N,\N,13
15077,610,305,63,23,13,8,8,8,0,75,\N,\N,\N,\N,\N,\N,13
15078,610,231,37,27,18,9,9,9,0,73,\N,\N,\N,\N,\N,\N,5
15079,610,262,58,17,22,10,10,10,0,72,\N,\N,\N,\N,\N,\N,16
15080,610,290,34,11,9,11,11,11,0,71,\N,\N,\N,\N,\N,\N,69
15081,610,197,37,14,14,\N,R,12,0,67,\N,\N,\N,\N,\N,\N,6
15082,610,289,58,12,24,\N,R,13,0,62,\N,\N,\N,\N,\N,\N,22
15083,610,232,6,4,16,\N,R,14,0,58,\N,\N,\N,\N,\N,\N,51
15084,610,199,34,10,19,\N,R,15,0,46,\N,\N,\N,\N,\N,\N,6
15085,610,235,6,3,7,\N,R,16,0,44,\N,\N,\N,\N,\N,\N,86
15086,610,307,80,25,10,\N,R,17,0,41,\N,\N,\N,\N,\N,\N,86
15087,610,306,66,20,11,\N,R,18,0,39,\N,\N,\N,\N,\N,\N,3
15088,610,250,63,24,17,\N,R,19,0,31,\N,\N,\N,\N,\N,\N,86
15089,610,259,37,18,23,\N,R,20,0,31,\N,\N,\N,\N,\N,\N,95
15090,610,330,80,26,21,\N,R,21,0,30,\N,\N,\N,\N,\N,\N,86
15091,610,182,66,21,6,\N,R,22,0,24,\N,\N,\N,\N,\N,\N,6
15092,610,278,81,22,12,\N,R,23,0,22,\N,\N,\N,\N,\N,\N,25
15093,610,223,66,19,8,\N,R,24,0,15,\N,\N,\N,\N,\N,\N,23
15094,610,329,37,15,20,\N,R,25,0,3,\N,\N,\N,\N,\N,\N,5
15095,611,304,1,7,6,1,1,1,9,80,1:56:46.049,7006049,\N,\N,\N,\N,1
15096,611,238,32,2,1,2,2,2,6,80,+4.039,7010088,\N,\N,\N,\N,1
15097,611,327,25,6,2,3,3,3,4,80,+14.667,7020716,\N,\N,\N,\N,1
15098,611,199,34,10,5,4,4,4,3,80,+18.068,7024117,\N,\N,\N,\N,1
15099,611,328,25,5,3,5,5,5,2,80,+25.998,7032047,\N,\N,\N,\N,1
15100,611,235,6,3,8,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11
15101,611,309,1,8,7,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11
15102,611,329,37,15,21,8,8,8,0,78,\N,\N,\N,\N,\N,\N,12
15103,611,223,66,19,12,9,9,9,0,77,\N,\N,\N,\N,\N,\N,13
15104,611,250,63,24,16,10,10,10,0,77,\N,\N,\N,\N,\N,\N,13
15105,611,307,80,25,11,11,11,11,0,77,\N,\N,\N,\N,\N,\N,13
15106,611,224,32,1,4,12,12,12,0,76,\N,\N,\N,\N,\N,\N,6
15107,611,182,66,21,15,13,13,13,0,75,\N,\N,\N,\N,\N,\N,15
15108,611,332,58,16,19,14,14,14,0,74,\N,\N,\N,\N,\N,\N,16
15109,611,306,66,20,9,\N,R,15,0,57,\N,\N,\N,\N,\N,\N,5
15110,611,262,58,17,17,\N,R,16,0,50,\N,\N,\N,\N,\N,\N,22
15111,611,305,63,23,10,\N,R,17,0,41,\N,\N,\N,\N,\N,\N,27
15112,611,197,37,14,20,\N,R,18,0,38,\N,\N,\N,\N,\N,\N,37
15113,611,289,58,12,18,\N,R,19,0,16,\N,\N,\N,\N,\N,\N,80
15114,611,290,34,11,12,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,3
15115,611,317,37,27,14,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,22
15116,612,238,32,2,5,1,1,1,9,54,1:41:36.52,6096520,\N,\N,\N,\N,1
15117,612,327,25,6,4,2,2,2,6,54,+40.92,6137440,\N,\N,\N,\N,1
15118,612,199,34,10,8,3,3,3,4,54,+46.48,6143000,\N,\N,\N,\N,1
15119,612,328,25,5,1,4,4,4,3,54,+46.93,6143450,\N,\N,\N,\N,1
15120,612,235,6,3,12,5,5,5,2,54,+48.90,6145420,\N,\N,\N,\N,1
15121,612,231,37,27,14,6,6,6,1,54,+1:22.54,6179060,\N,\N,\N,\N,1
15122,612,232,6,4,10,7,7,7,0,54,+1:29.19,6185710,\N,\N,\N,\N,1
15123,612,304,1,7,6,8,8,8,0,54,+1:29.53,6186050,\N,\N,\N,\N,1
15124,612,182,66,21,17,9,9,9,0,54,+1:45.76,6202280,\N,\N,\N,\N,1
15125,612,289,58,12,16,10,10,10,0,53,\N,\N,\N,\N,\N,\N,11
15126,612,306,66,20,15,11,11,11,0,53,\N,\N,\N,\N,\N,\N,11
15127,612,223,66,19,9,12,12,12,0,53,\N,\N,\N,\N,\N,\N,11
15128,612,250,63,24,18,13,13,13,0,51,\N,\N,\N,\N,\N,\N,13
15129,612,307,80,25,24,14,14,14,0,51,\N,\N,\N,\N,\N,\N,13
15130,612,313,57,29,25,15,15,15,0,51,\N,\N,\N,\N,\N,\N,13
15131,612,290,34,11,19,16,16,16,0,50,\N,\N,\N,\N,\N,\N,14
15132,612,222,1,8,2,\N,R,17,0,43,\N,\N,\N,\N,\N,\N,3
15133,612,224,32,1,3,\N,R,18,0,41,\N,\N,\N,\N,\N,\N,3
15134,612,305,63,23,11,\N,R,19,0,29,\N,\N,\N,\N,\N,\N,44
15135,612,333,34,9,13,\N,R,20,0,28,\N,\N,\N,\N,\N,\N,86
15136,612,317,37,15,22,\N,R,21,0,20,\N,\N,\N,\N,\N,\N,25
15137,612,332,58,16,20,\N,R,22,0,16,\N,\N,\N,\N,\N,\N,69
15138,612,280,80,26,23,\N,R,23,0,16,\N,\N,\N,\N,\N,\N,25
15139,612,197,37,14,7,\N,R,24,0,7,\N,\N,\N,\N,\N,\N,86
15140,612,262,58,17,21,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,8
15141,613,309,1,8,3,1,1,1,9,67,1:29:18.5,5358500,\N,\N,\N,\N,1
15142,613,238,32,2,1,2,2,2,6,67,+2.8,5361300,\N,\N,\N,\N,1
15143,613,304,1,7,2,3,3,3,4,67,+3.0,5361500,\N,\N,\N,\N,1
15144,613,231,37,27,11,4,4,4,3,67,+3.4,5361900,\N,\N,\N,\N,1
15145,613,327,25,6,7,5,5,5,2,67,+36.6,5395100,\N,\N,\N,\N,1
15146,613,199,34,10,8,6,6,6,1,67,+44.7,5403200,\N,\N,\N,\N,1
15147,613,223,66,19,10,7,7,7,0,67,+1:11.7,5430200,\N,\N,\N,\N,1
15148,613,235,6,3,19,8,8,8,0,67,+1:17.4,5435900,\N,\N,\N,\N,1
15149,613,307,80,25,18,9,9,9,0,66,\N,\N,\N,\N,\N,\N,11
15150,613,328,25,5,4,10,10,10,0,66,\N,\N,\N,\N,\N,\N,11
15151,613,329,37,15,24,11,11,11,0,65,\N,\N,\N,\N,\N,\N,12
15152,613,182,66,21,9,12,12,12,0,63,\N,\N,\N,\N,\N,\N,14
15153,613,313,57,28,21,13,13,13,0,61,\N,\N,\N,\N,\N,\N,16
15154,613,290,34,11,13,\N,R,14,0,44,\N,\N,\N,\N,\N,\N,44
15155,613,224,32,1,5,\N,R,15,0,36,\N,\N,\N,\N,\N,\N,7
15156,613,187,34,29,23,\N,R,16,0,36,\N,\N,\N,\N,\N,\N,69
15157,613,289,58,12,27,\N,R,17,0,24,\N,\N,\N,\N,\N,\N,83
15158,613,278,81,22,29,\N,R,18,0,6,\N,\N,\N,\N,\N,\N,69
15159,613,222,1,30,6,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,4
15160,613,305,63,23,12,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4
15161,613,200,63,31,14,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,4
15162,613,250,63,24,15,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4
15163,613,306,66,20,17,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,4
15164,613,333,34,9,20,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,4
15165,613,335,37,14,22,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,4
15166,613,332,58,16,25,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,4
15167,613,262,58,17,26,\N,R,27,0,0,\N,\N,\N,\N,\N,\N,4
15168,613,336,80,26,28,\N,R,28,0,0,\N,\N,\N,\N,\N,\N,37
15169,613,259,37,18,16,\N,R,29,0,0,\N,\N,\N,\N,\N,\N,20
15170,614,328,25,5,2,1,1,1,9,72,1:39:12.45,5952450,\N,\N,\N,\N,1
15171,614,327,25,6,3,2,2,2,6,72,+15.83,5968280,\N,\N,\N,\N,1
15172,614,231,37,27,7,3,3,3,4,72,+1:03.01,6015460,\N,\N,\N,\N,1
15173,614,309,1,8,6,4,4,4,3,72,+1:09.13,6021580,\N,\N,\N,\N,1
15174,614,306,66,20,9,5,5,5,2,72,+1:13.37,6025820,\N,\N,\N,\N,1
15175,614,298,80,26,20,6,6,6,1,70,\N,\N,\N,\N,\N,\N,12
15176,614,250,63,24,8,7,7,7,0,69,\N,\N,\N,\N,\N,\N,13
15177,614,223,66,19,12,8,8,8,0,68,\N,\N,\N,\N,\N,\N,14
15178,614,307,80,25,15,9,9,9,0,68,\N,\N,\N,\N,\N,\N,14
15179,614,332,58,16,22,10,10,10,0,67,\N,\N,\N,\N,\N,\N,15
15180,614,238,32,2,1,11,11,11,0,66,\N,\N,\N,\N,\N,\N,5
15181,614,289,58,12,17,\N,N,12,0,56,\N,\N,\N,\N,\N,\N,62
15182,614,182,66,21,11,\N,R,13,0,52,\N,\N,\N,\N,\N,\N,48
15183,614,305,63,23,24,\N,R,14,0,52,\N,\N,\N,\N,\N,\N,10
15184,614,304,1,7,4,\N,R,15,0,31,\N,\N,\N,\N,\N,\N,5
15185,614,290,34,11,13,\N,R,16,0,27,\N,\N,\N,\N,\N,\N,3
15186,614,278,81,22,19,\N,R,17,0,22,\N,\N,\N,\N,\N,\N,69
15187,614,199,34,10,5,\N,R,18,0,9,\N,\N,\N,\N,\N,\N,27
15188,614,259,37,18,21,\N,R,19,0,8,\N,\N,\N,\N,\N,\N,54
15189,614,335,37,14,18,\N,R,20,0,7,\N,\N,\N,\N,\N,\N,3
15190,614,224,32,1,16,\N,R,21,0,2,\N,\N,\N,\N,\N,\N,68
15191,614,329,37,15,23,\N,R,22,0,2,\N,\N,\N,\N,\N,\N,10
15192,614,262,58,17,10,\N,R,23,0,1,\N,\N,\N,\N,\N,\N,3
15193,614,313,57,28,14,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,54
15194,615,328,25,5,1,1,1,1,9,14,1:42:03.0,6123000,\N,\N,\N,\N,1
15195,615,327,25,6,3,2,2,2,6,14,+1.6,6124600,\N,\N,\N,\N,1
15196,615,235,1,30,4,3,3,3,4,14,+41.2,6164200,\N,\N,\N,\N,1
15197,615,250,63,24,11,4,4,4,3,14,+53.8,6176800,\N,\N,\N,\N,1
15198,615,290,34,11,13,5,5,5,2,14,+1:19.9,6202900,\N,\N,\N,\N,1
15199,615,224,32,1,14,6,6,6,1,14,+1:24.3,6207300,\N,\N,\N,\N,1
15200,615,200,63,31,15,7,7,7,0,14,+1:25.2,6208200,\N,\N,\N,\N,1
15201,615,262,58,17,17,8,8,8,0,14,+1:25.7,6208700,\N,\N,\N,\N,1
15202,615,309,1,8,7,9,9,9,0,14,+2:11.8,6254800,\N,\N,\N,\N,1
15203,615,280,80,26,12,10,10,10,0,14,+2:22.5,6265500,\N,\N,\N,\N,1
15204,615,243,34,9,16,11,11,11,0,14,+3:27.3,6330300,\N,\N,\N,\N,1
15205,615,304,1,7,8,12,12,12,0,14,+3:38.7,6341700,\N,\N,\N,\N,1
15206,615,289,58,12,20,13,13,13,0,14,+3:49.0,6352000,\N,\N,\N,\N,1
15207,615,305,63,23,18,14,14,14,0,13,\N,\N,\N,\N,\N,\N,11
15208,615,259,37,18,22,15,15,15,0,13,\N,\N,\N,\N,\N,\N,11
15209,615,329,37,15,19,16,16,16,0,13,\N,\N,\N,\N,\N,\N,11
15210,615,199,34,10,6,\N,R,17,0,7,\N,\N,\N,\N,\N,\N,5
15211,615,223,66,19,10,\N,R,18,0,7,\N,\N,\N,\N,\N,\N,5
15212,615,332,58,16,21,\N,R,19,0,5,\N,\N,\N,\N,\N,\N,3
15213,615,306,66,20,9,\N,R,20,0,4,\N,\N,\N,\N,\N,\N,6
15214,615,182,66,21,5,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,3
15215,615,238,32,2,2,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,80
15216,616,238,32,2,2,1,1,1,9,54,1:28:48.78,5328780,\N,\N,\N,\N,1
15217,616,328,25,5,7,2,2,2,6,54,+9.01,5337790,\N,\N,\N,\N,1
15218,616,250,63,24,8,3,3,3,4,54,+46.64,5375420,\N,\N,\N,\N,1
15219,616,199,34,10,5,4,4,4,3,54,+47.91,5376690,\N,\N,\N,\N,1
15220,616,306,66,20,13,5,5,5,2,54,+1:21.30,5410080,\N,\N,\N,\N,1
15221,616,223,66,19,14,6,6,6,1,54,+1:38.40,5427180,\N,\N,\N,\N,1
15222,616,232,6,4,6,7,7,7,0,53,\N,\N,\N,\N,\N,\N,11
15223,616,304,1,7,3,8,8,8,0,53,\N,\N,\N,\N,\N,\N,11
15224,616,298,80,26,23,9,9,9,0,52,\N,\N,\N,\N,\N,\N,12
15225,616,305,63,23,15,10,10,10,0,49,\N,\N,\N,\N,\N,\N,15
15226,616,224,32,1,1,\N,R,11,0,48,\N,\N,\N,\N,\N,\N,69
15227,616,307,80,25,21,\N,N,12,0,44,\N,\N,\N,\N,\N,\N,62
15228,616,197,37,18,12,\N,R,13,0,37,\N,\N,\N,\N,\N,\N,5
15229,616,313,57,28,19,\N,R,14,0,34,\N,\N,\N,\N,\N,\N,69
15230,616,290,34,11,16,\N,R,15,0,31,\N,\N,\N,\N,\N,\N,69
15231,616,289,58,12,22,\N,R,16,0,28,\N,\N,\N,\N,\N,\N,22
15232,616,332,58,16,20,\N,R,17,0,23,\N,\N,\N,\N,\N,\N,24
15233,616,243,34,9,17,\N,R,18,0,21,\N,\N,\N,\N,\N,\N,36
15234,616,262,58,17,18,\N,R,19,0,9,\N,\N,\N,\N,\N,\N,69
15235,616,327,25,6,10,\N,R,20,0,6,\N,\N,\N,\N,\N,\N,22
15236,616,231,37,27,9,\N,R,21,0,3,\N,\N,\N,\N,\N,\N,98
15237,616,309,1,8,4,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,8
15238,616,329,37,15,11,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,4
15239,617,238,32,2,1,1,1,1,9,55,1:29:17.0,5357000,\N,\N,\N,\N,1
15240,617,224,32,1,4,2,2,2,6,55,+0.8,5357800,\N,\N,\N,\N,1
15241,617,309,1,8,2,3,3,3,4,55,+28.8,5385800,\N,\N,\N,\N,1
15242,617,328,25,5,6,4,4,4,3,55,+33.2,5390200,\N,\N,\N,\N,1
15243,617,327,25,6,11,5,5,5,2,55,+46.2,5403200,\N,\N,\N,\N,1
15244,617,199,34,10,10,6,6,6,1,55,+59.8,5416800,\N,\N,\N,\N,1
15245,617,305,63,23,8,7,7,7,0,55,+1:28.7,5445700,\N,\N,\N,\N,1
15246,617,235,6,3,14,8,8,8,0,54,\N,\N,\N,\N,\N,\N,11
15247,617,259,37,29,24,9,9,9,0,54,\N,\N,\N,\N,\N,\N,11
15248,617,332,58,16,21,10,10,10,0,54,\N,\N,\N,\N,\N,\N,11
15249,617,262,58,17,19,11,11,11,0,54,\N,\N,\N,\N,\N,\N,11
15250,617,243,34,9,9,12,12,12,0,54,\N,\N,\N,\N,\N,\N,11
15251,617,306,66,20,13,13,13,13,0,54,\N,\N,\N,\N,\N,\N,11
15252,617,289,58,12,22,14,14,14,0,54,\N,\N,\N,\N,\N,\N,11
15253,617,304,1,7,3,15,15,15,0,53,\N,\N,\N,\N,\N,\N,12
15254,617,307,80,25,20,\N,N,16,0,44,\N,\N,\N,\N,\N,\N,62
15255,617,329,37,15,12,\N,R,17,0,34,\N,\N,\N,\N,\N,\N,6
15256,617,182,66,21,15,\N,R,18,0,33,\N,\N,\N,\N,\N,\N,3
15257,617,223,66,19,18,\N,R,19,0,30,\N,\N,\N,\N,\N,\N,80
15258,617,250,63,24,5,\N,R,20,0,17,\N,\N,\N,\N,\N,\N,27
15259,617,298,80,26,23,\N,R,21,0,14,\N,\N,\N,\N,\N,\N,25
15260,617,313,57,28,17,\N,R,22,0,10,\N,\N,\N,\N,\N,\N,25
15261,617,290,34,11,16,\N,R,23,0,6,\N,\N,\N,\N,\N,\N,23
15262,617,232,6,4,7,\N,R,24,0,2,\N,\N,\N,\N,\N,\N,22
15263,617,231,37,27,0,\N,W,25,0,0,\N,\N,\N,\N,\N,\N,3
15264,618,309,1,8,2,1,1,1,9,80,1:59:04.083,7144083,\N,\N,\N,\N,1
15265,618,224,32,1,5,2,2,2,6,80,+32.734,7176817,\N,\N,\N,\N,1
15266,618,262,58,17,14,3,3,3,4,80,+34.505,7178588,\N,\N,\N,\N,1
15267,618,306,66,20,16,4,4,4,3,80,+36.514,7180597,\N,\N,\N,\N,1
15268,618,328,25,5,9,5,5,5,2,79,\N,\N,\N,\N,\N,\N,11
15269,618,307,80,25,22,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11
15270,618,231,37,27,15,7,7,7,0,78,\N,\N,\N,\N,\N,\N,12
15271,618,199,34,10,4,8,8,8,0,78,\N,\N,\N,\N,\N,\N,12
15272,618,305,63,23,12,9,9,9,0,78,\N,\N,\N,\N,\N,\N,12
15273,618,278,25,29,11,10,10,10,0,77,\N,\N,\N,\N,\N,\N,13
15274,618,290,34,11,10,11,11,11,0,77,\N,\N,\N,\N,\N,\N,13
15275,618,243,34,9,18,12,12,12,0,76,\N,\N,\N,\N,\N,\N,14
15276,618,304,1,7,7,13,13,13,0,75,\N,\N,\N,\N,\N,\N,15
15277,618,314,80,26,24,14,14,14,0,75,\N,\N,\N,\N,\N,\N,15
15278,618,232,6,4,20,15,15,15,0,75,\N,\N,\N,\N,\N,\N,15
15279,618,289,58,12,17,16,16,16,0,73,\N,\N,\N,\N,\N,\N,17
15280,618,332,58,16,13,17,17,17,0,73,\N,\N,\N,\N,\N,\N,17
15281,618,250,63,24,19,18,18,18,0,72,\N,\N,\N,\N,\N,\N,18
15282,618,197,37,18,23,\N,N,19,0,71,\N,\N,\N,\N,\N,\N,62
15283,618,313,57,28,26,\N,N,20,0,68,\N,\N,\N,\N,\N,\N,62
15284,618,182,66,21,8,\N,R,21,0,62,\N,\N,\N,\N,\N,\N,7
15285,618,222,1,0,3,\N,R,22,0,32,\N,\N,\N,\N,\N,\N,3
15286,618,327,25,6,6,\N,R,23,0,32,\N,\N,\N,\N,\N,\N,3
15287,618,329,37,15,21,\N,R,24,0,20,\N,\N,\N,\N,\N,\N,5
15288,618,238,32,2,1,\N,R,25,0,16,\N,\N,\N,\N,\N,\N,22
15289,618,320,66,19,25,\N,R,26,0,5,\N,\N,\N,\N,\N,\N,94
15290,619,238,32,2,1,1,1,1,9,59,1:41:15.779,6075779,\N,\N,\N,\N,1
15291,619,231,37,27,4,2,2,2,6,59,+0.668,6076447,\N,\N,\N,\N,1
15292,619,199,34,10,2,3,3,3,4,59,+22.930,6098709,\N,\N,\N,\N,1
15293,619,304,1,7,8,4,4,4,3,59,+50.226,6126005,\N,\N,\N,\N,1
15294,619,309,1,8,7,5,5,5,2,59,+1:20.367,6156146,\N,\N,\N,\N,1
15295,619,224,32,1,3,6,6,6,1,59,+1:47.945,6183724,\N,\N,\N,\N,1
15296,619,235,80,26,23,7,7,7,0,58,\N,\N,\N,\N,\N,\N,11
15297,619,223,66,19,15,8,8,8,0,58,\N,\N,\N,\N,\N,\N,11
15298,619,306,66,20,14,9,9,9,0,58,\N,\N,\N,\N,\N,\N,11
15299,619,329,37,15,26,10,10,10,0,58,\N,\N,\N,\N,\N,\N,11
15300,619,197,37,18,17,11,11,11,0,57,\N,\N,\N,\N,\N,\N,3
15301,619,307,80,25,19,12,12,12,0,57,\N,\N,\N,\N,\N,\N,12
15302,619,289,58,12,18,13,13,13,0,57,\N,\N,\N,\N,\N,\N,12
15303,619,332,58,16,20,14,14,14,0,57,\N,\N,\N,\N,\N,\N,12
15304,619,262,58,17,22,15,15,15,0,55,\N,\N,\N,\N,\N,\N,14
15305,619,232,6,4,11,16,16,16,0,55,\N,\N,\N,\N,\N,\N,14
15306,619,290,34,11,25,\N,N,17,0,52,\N,\N,\N,\N,\N,\N,62
15307,619,222,1,0,10,\N,R,18,0,39,\N,\N,\N,\N,\N,\N,22
15308,619,200,63,30,16,\N,R,19,0,35,\N,\N,\N,\N,\N,\N,5
15309,619,182,66,21,21,\N,R,20,0,35,\N,\N,\N,\N,\N,\N,48
15310,619,305,63,23,6,\N,R,21,0,34,\N,\N,\N,\N,\N,\N,22
15311,619,250,63,24,9,\N,R,22,0,32,\N,\N,\N,\N,\N,\N,22
15312,619,187,34,9,24,\N,R,23,0,7,\N,\N,\N,\N,\N,\N,5
15313,619,312,58,31,13,\N,D,24,0,5,\N,\N,\N,\N,\N,\N,2
15314,619,313,57,28,27,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,37
15315,619,328,25,5,5,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54
15316,619,278,25,29,12,\N,W,27,0,0,\N,\N,\N,\N,\N,\N,54
15317,619,327,25,6,0,\N,W,28,0,0,\N,\N,\N,\N,\N,\N,3
15318,620,328,25,21,2,1,1,1,9,95,1:57:59.1,7079100,\N,\N,\N,\N,1
15319,620,304,1,17,4,2,2,2,6,95,+25.96,7105060,\N,\N,\N,\N,1
15320,620,235,6,8,8,3,3,3,4,95,+59.39,7138490,\N,\N,\N,\N,1
15321,620,223,6,9,6,4,4,4,3,95,+1:06.72,7145820,\N,\N,\N,\N,1
15322,620,314,63,19,11,5,5,5,2,95,+1:09.11,7148210,\N,\N,\N,\N,1
15323,620,238,37,14,10,6,6,6,1,94,\N,\N,\N,\N,\N,\N,11
15324,620,199,34,2,1,7,7,7,0,93,\N,\N,\N,\N,\N,\N,12
15325,620,280,37,23,15,8,8,8,0,93,\N,\N,\N,\N,\N,\N,12
15326,620,307,66,3,13,9,9,9,0,93,\N,\N,\N,\N,\N,\N,12
15327,620,337,66,7,19,10,10,10,0,93,\N,\N,\N,\N,\N,\N,12
15328,620,182,37,15,22,11,11,11,0,93,\N,\N,\N,\N,\N,\N,12
15329,620,224,32,11,5,\N,R,12,0,61,\N,\N,\N,\N,\N,\N,22
15330,620,327,25,22,17,\N,R,13,0,59,\N,\N,\N,\N,\N,\N,6
15331,620,317,66,4,7,\N,R,14,0,59,\N,\N,\N,\N,\N,\N,47
15332,620,309,1,18,3,\N,R,15,0,49,\N,\N,\N,\N,\N,\N,5
15333,620,207,6,10,9,\N,R,16,0,20,\N,\N,\N,\N,\N,\N,5
15334,620,333,63,20,14,\N,R,17,0,11,\N,\N,\N,\N,\N,\N,69
15335,620,289,34,1,16,\N,R,18,0,11,\N,\N,\N,\N,\N,\N,48
15336,620,338,32,12,20,\N,D,19,0,8,\N,\N,\N,\N,\N,\N,2
15337,620,320,66,5,18,\N,R,20,0,1,\N,\N,\N,\N,\N,\N,44
15338,620,339,66,6,21,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,3
15339,620,278,82,16,12,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54
15340,621,304,1,12,5,1,1,1,9,79,1:45:49.1,6349100,\N,\N,\N,\N,1
15341,621,224,32,8,3,2,2,2,6,79,+14.1,6363200,\N,\N,\N,\N,1
15342,621,309,1,14,12,3,3,3,4,79,+25.8,6374900,\N,\N,\N,\N,1
15343,621,207,6,7,6,4,4,4,3,79,+38.5,6387600,\N,\N,\N,\N,1
15344,621,238,37,3,9,5,5,5,2,79,+49.0,6398100,\N,\N,\N,\N,1
15345,621,289,34,19,14,6,6,6,1,78,\N,\N,\N,\N,\N,\N,11
15346,621,182,37,4,21,7,7,7,0,78,\N,\N,\N,\N,\N,\N,11
15347,621,235,6,5,7,8,8,8,0,78,\N,\N,\N,\N,\N,\N,11
15348,621,327,25,2,8,9,9,9,0,78,\N,\N,\N,\N,\N,\N,11
15349,621,338,32,9,19,10,10,10,0,78,\N,\N,\N,\N,\N,\N,11
15350,621,280,37,21,22,11,11,11,0,78,\N,\N,\N,\N,\N,\N,11
15351,621,223,6,6,2,12,12,12,0,77,\N,\N,\N,\N,\N,\N,12
15352,621,243,37,25,25,13,13,13,0,77,\N,\N,\N,\N,\N,\N,12
15353,621,337,66,24,23,14,14,14,0,76,\N,\N,\N,\N,\N,\N,13
15354,621,278,82,15,13,15,15,15,0,76,\N,\N,\N,\N,\N,\N,13
